Time,price,volume
08:48:04.731831,123.23,67
08:48:04.731642,123.24,100
08:48:04.731831,123.24,21
08:48:04.731831,123.24,100
08:48:04.731831,123.24,100
08:48:04.731831,123.24,10
08:48:04.731831,123.24,10
08:48:04.731831,123.24,1
08:48:04.731831,123.24,1
08:48:04.731869,123.24,10
08:48:04.731869,123.24,10
08:48:04.731652,123.23,67
08:48:04.731652,123.24,10
08:48:04.731930,123.26,1
08:48:04.731652,123.24,10
08:48:04.731931,123.26,1
08:48:04.731707,123.24,67
08:48:04.731707,123.24,67
08:48:04.731771,123.23,10
08:48:04.731771,123.24,10
08:48:04.731771,123.24,100
08:48:04.731771,123.24,67
08:48:04.731771,123.24,67
08:48:04.731899,123.23,10
08:48:04.731899,123.24,100
08:48:04.731899,123.24,67
08:48:04.731899,123.24,67
08:48:04.731898,123.23,67
08:48:04.731898,123.24,20
08:48:04.732113,123.24,67
08:48:04.732113,123.24,67
08:48:06.481000,123.23,50
08:48:06.574000,123.23,100
08:48:06.887838,123.23,100
08:48:07.182000,123.23,100
08:48:07.496000,123.23,100
08:48:08.480698,123.24,67
08:48:08.480698,123.24,33
08:48:08.484257,123.24,67
08:48:08.484257,123.24,33
08:48:08.487755,123.24,100
08:48:10.590896,123.24,6
08:48:10.591050,123.24,61
08:48:10.591050,123.24,89
08:48:12.436085,123.24,100
08:48:14.238633,123.24,1
08:48:16.833803,123.24,99
08:48:16.833531,123.24,1
08:48:16.833531,123.24,2
08:48:16.833531,123.24,34
08:48:16.833531,123.24,500
08:48:16.833531,123.23,100
08:48:16.833531,123.23,75
08:48:16.833531,123.23,10
08:48:16.833756,123.24,67
08:48:16.833801,123.24,100
08:48:16.833809,123.24,150
08:48:16.833768,123.24,11
08:48:16.833840,123.23,100
08:48:16.833844,123.23,100
08:48:16.833892,123.24,33
08:48:16.834101,123.23,33
08:48:16.835037,123.23,530
08:48:17.718554,123.22,100
08:48:17.718448,123.22,3
08:48:17.718574,123.22,75
08:48:21.012942,123.22,122
08:48:21.034000,123.23,1
08:48:21.049548,123.23,678
08:48:21.051195,123.23,837
08:48:21.870135,123.24,23
08:48:22.331964,123.24,67
08:48:22.331964,123.24,67
08:48:22.331964,123.23,10
08:48:22.331964,123.23,10
08:48:22.331964,123.22,75
08:48:22.331964,123.22,71
08:48:22.878037,123.22,67
08:48:22.878037,123.22,33
08:48:23.035087,123.22,100
08:48:23.897881,123.22,50
08:48:29.501213,123.22,7
08:48:30.699874,123.23,1
08:48:35.319000,123.24,1
08:48:35.788380,123.23,8
08:48:35.788593,123.24,100
08:48:35.788523,123.23,7
08:48:35.788671,123.24,8
08:48:35.790022,123.24,67
08:48:35.885723,123.24,50
08:48:36.697469,123.24,42
08:48:36.697469,123.24,75
08:48:36.698811,123.23,10
08:48:36.698811,123.23,10
08:48:36.699336,123.23,10
08:48:36.699336,123.23,10
08:48:36.699336,123.22,67
08:48:36.699336,123.22,67
08:48:36.700497,123.22,43
08:48:36.700497,123.22,57
08:48:36.700399,123.22,3
08:48:36.700399,123.22,100
08:48:36.701080,123.22,100
08:48:36.701080,123.22,10
08:48:36.704796,123.22,100
08:48:36.713438,123.22,75
08:48:37.492000,123.22,100
08:48:37.980000,123.22,100
08:48:38.055203,123.22,100
08:48:38.360000,123.24,100
08:48:38.864000,123.24,100
08:48:39.723928,123.225,10
08:48:39.723928,123.21,10
08:48:39.725966,123.22,10
08:48:39.725966,123.22,10
08:48:39.725966,123.21,100
08:48:39.725966,123.21,100
08:48:39.725966,123.21,98
08:48:43.721326,123.22,1
08:48:50.047585,123.21,8
08:48:51.386027,123.21,50
08:48:52.179420,123.22,9
08:48:52.180902,123.23,20
08:48:52.182399,123.23,67
08:48:52.182399,123.23,4
08:48:52.878249,123.21,1
08:48:56.206000,123.2101,2000
08:48:56.626903,123.21,10
08:48:56.629030,123.21,50
08:48:56.629030,123.21,50
08:48:56.628919,123.21,5
08:48:56.628919,123.21,17
08:48:56.628919,123.21,78
08:48:56.629116,123.21,100
08:48:56.631027,123.21,10
08:48:56.632253,123.2,5
08:48:56.632253,123.2,1
08:48:56.632253,123.2,1
08:48:56.632253,123.2,100
08:48:56.632253,123.2,10
08:48:56.632253,123.2,63
08:49:01.705436,123.22,1
08:49:01.834000,123.24,100
08:49:02.157392,123.22,67
08:49:02.159040,123.23,31
08:49:02.159060,123.23,2
08:49:02.479000,123.24,100
08:49:03.925686,123.24,20
08:49:05.079322,123.23,67
08:49:06.609664,123.24,100
08:49:06.609664,123.24,100
08:49:06.609664,123.24,67
08:49:06.609664,123.24,67
08:49:06.609664,123.25,10
08:49:06.609664,123.25,10
08:49:06.609734,123.25,100
08:49:06.609747,123.25,10
08:49:06.609896,123.23,67
08:49:06.609943,123.23,8
08:49:06.609957,123.23,58
08:49:06.609976,123.24,100
08:49:06.610066,123.24,10
08:49:06.610066,123.24,3
08:49:06.610066,123.24,54
08:49:06.610010,123.25,300
08:49:06.610019,123.25,3
08:49:06.610019,123.25,73
08:49:06.610288,123.24,100
08:49:06.610543,123.24,33
08:49:06.951514,123.22,100
08:49:06.951514,123.22,1
08:49:06.951514,123.22,1
08:49:06.951514,123.21,17
08:49:06.951514,123.21,67
08:49:06.951514,123.2,130
08:49:06.951514,123.2,100
08:49:06.951514,123.2,10
08:49:06.951514,123.2,10
08:49:06.951514,123.17,5
08:49:06.951514,123.17,14
08:49:06.951514,123.17,1
08:49:06.951514,123.17,1
08:49:06.951514,123.17,1
08:49:06.951412,123.21,3
08:49:06.951418,123.21,100
08:49:06.951417,123.21,100
08:49:06.951417,123.21,10
08:49:06.951417,123.2,20
08:49:06.951417,123.2,2
08:49:06.951417,123.2,1
08:49:06.951417,123.2,1
08:49:06.951417,123.2,67
08:49:06.951417,123.19,5
08:49:06.951417,123.19,10
08:49:06.951417,123.17,36
08:49:06.951579,123.22,100
08:49:06.951579,123.21,20
08:49:06.951579,123.21,10
08:49:06.951579,123.2,67
08:49:06.951579,123.19,10
08:49:06.951579,123.17,10
08:49:06.951992,123.2,3
08:49:06.951841,123.17,94
08:49:06.954967,123.17,100
08:49:06.954967,123.17,100
08:49:06.954792,123.17,84
08:49:06.954792,123.17,3
08:49:06.954952,123.17,100
08:49:06.954952,123.17,100
08:49:06.954952,123.17,73
08:49:06.959107,123.16,1
08:49:06.959108,123.16,1
08:49:06.959270,123.17,86
08:49:07.075090,123.15,5
08:49:07.075090,123.15,3
08:49:08.651445,123.17,200
08:49:08.651386,123.17,100
08:49:08.651386,123.17,100
08:49:08.784667,123.17,30
08:49:08.785325,123.18,70
08:49:09,123.18,48
08:49:14.695327,123.21,1
08:49:15.420000,123.21,4
08:49:17.151570,123.18,1
08:49:27.107013,123.2,1
08:49:29.379716,123.2,1
08:49:30.499046,123.2,2
08:49:33.417159,123.2,50
08:49:33.994064,123.2,2
08:49:41.318490,123.18,31
08:49:43.796390,123.2,1
08:49:43.796556,123.2,3
08:49:48.021210,123.21,50
08:49:48.021584,123.21,67
08:49:48.021584,123.21,67
08:49:48.021457,123.21,100
08:49:48.027190,123.22,25
08:49:48.032394,123.22,25
08:49:50.153000,123.21,100
08:49:50.477000,123.21,100
08:49:50.957000,123.21,100
08:49:52.293577,123.2,5
08:49:52.294516,123.19,5
08:49:52.294952,123.18,20
08:49:54.371000,123.21,100
08:49:55.454721,123.18,100
08:49:55.454721,123.18,3
08:49:55.454721,123.18,100
08:49:55.454686,123.18,295
08:49:55.454686,123.18,100
08:49:55.454696,123.18,100
08:49:55.454758,123.17,1
08:49:55.454817,123.18,73
08:49:55.454817,123.18,200
08:49:55.454817,123.17,28
08:49:58.129816,123.18,15
08:50:01.589089,123.18,2
08:50:01.754603,123.17,1
08:50:01.755693,123.16,67
08:50:03.000250,123.16,1
08:50:03.310189,123.15,10
08:50:03.310216,123.15,2
08:50:03.310216,123.15,100
08:50:03.310425,123.14,1
08:50:03.310216,123.15,25
08:50:03.310216,123.15,100
08:50:03.310152,123.15,1
08:50:03.310152,123.15,26
08:50:03.310152,123.15,8
08:50:03.310425,123.14,1
08:50:05.170732,123.14,100
08:50:05.170732,123.14,100
08:50:05.170732,123.14,67
08:50:05.170732,123.14,33
08:50:08.219000,123.14,81
08:50:10.734916,123.15,6
08:50:12.466163,123.16,1
08:50:13.796384,123.16,99
08:50:13.796679,123.16,231
08:50:16.128098,123.16,100
08:50:16.128808,123.16,74
08:50:16.128808,123.16,26
08:50:16.442000,123.16,500
08:50:17.909280,123.18,1
08:50:17.909650,123.18,99
08:50:17.909650,123.18,100
08:50:17.909522,123.18,1
08:50:19.638519,123.18,3
08:50:19.925133,123.15,100
08:50:19.925133,123.15,28
08:50:20.214395,123.19,10
08:50:20.214395,123.19,10
08:50:20.216403,123.19,100
08:50:20.216403,123.19,80
08:50:27.930447,123.19,1
08:50:27.930809,123.19,30
08:50:28.425000,123.15,100
08:50:44.472900,123.17,2
08:50:44.473069,123.17,1
08:50:44.476228,123.17,3
08:50:44.725337,123.16,1
08:50:44.727034,123.15,72
08:50:44.727034,123.15,27
08:50:46.368730,123.15,50
08:50:49.730626,123.16,25
08:50:50.943635,123.15,1
08:50:50.945367,123.15,20
08:50:50.945367,123.15,25
08:50:50.946498,123.14,1
08:50:50.946642,123.14,1
08:50:50.947572,123.13,3
08:50:50.947572,123.13,1
08:50:50.947572,123.13,1
08:50:50.947592,123.13,5
08:50:50.951882,123.12,15
08:50:50.951882,123.12,6
08:50:50.951882,123.12,2
08:50:50.951882,123.12,19
08:50:51.219007,123.12,81
08:50:51.219007,123.12,1
08:50:51.219007,123.12,1
08:50:51.239075,123.11,1
08:50:51.239077,123.11,1
08:50:55.673436,123.12,17
08:50:55.673436,123.14,58
08:50:55.673684,123.14,10
08:50:55.680223,123.15,25
08:50:55.682653,123.16,25
08:50:58.882354,123.16,26
08:50:58.882718,123.16,1
08:50:58.905107,123.12,98
08:50:58.905107,123.12,2
08:50:59.396114,123.12,72
08:50:59.396114,123.12,28
08:50:59.842615,123.12,72
08:50:59.842615,123.12,28
08:50:59.917441,123.12,72
08:50:59.917441,123.12,67
08:50:59.917861,123.12,61
08:51:01.193433,123.11,74
08:51:01.193433,123.1,1
08:51:01.193433,123.1,823
08:51:01.193835,123.11,2
08:51:01.193661,123.1,177
08:51:01.194245,123.1,1
08:51:01.194245,123.1,99
08:51:02.202075,123.1,201
08:51:02.202075,123.1,200
08:51:02.202075,123.1,1
08:51:02.202075,123.1,1
08:51:02.202075,123.1,1
08:51:02.202075,123.1,100
08:51:02.202075,123.1,5
08:51:02.202484,123.1,5
08:51:02.202484,123.1,2
08:51:02.202484,123.1,1
08:51:02.202484,123.1,5
08:51:02.202484,123.1,1
08:51:02.202484,123.1,1
08:51:02.202484,123.1,5
08:51:02.202484,123.1,1
08:51:02.202484,123.1,100
08:51:02.202484,123.1,13
08:51:02.202300,123.11,5
08:51:02.202374,123.1,200
08:51:02.202573,123.1,2
08:51:02.202573,123.1,65
08:51:02.202374,123.1,1
08:51:02.202374,123.1,101
08:51:02.202374,123.1,50
08:51:02.202518,123.1,2
08:51:02.202518,123.1,1
08:51:02.202518,123.1,1
08:51:02.203080,123.1,5
08:51:02.204189,123.1,230
08:51:02.204189,123.1,1
08:51:02.204189,123.1,1
08:51:02.208370,123.09,1
08:51:02.208373,123.09,1
08:51:03.620000,123.1,5
08:51:03.885000,123.1,50
08:51:06.163055,123.07,3000
08:51:06.163286,123.09,1
08:51:06.163286,123.09,1
08:51:08.159683,123.07,1000
08:51:08.164133,123.1,1
08:51:22,123.07,170
08:51:22.202000,123.07,5
08:51:24.905525,123.08,1
08:51:24.905525,123.08,1
08:51:24.905525,123.08,1
08:51:24.906805,123.07,297
08:51:24.970857,123.07,703
08:51:24.970857,123.07,10
08:51:24.970857,123.07,187
08:51:25.370497,123.07,100
08:51:25.370497,123.07,100
08:51:25.370497,123.07,1
08:51:25.370497,123.07,1
08:51:25.370497,123.06,5
08:51:25.370497,123.06,12
08:51:25.370497,123.06,2
08:51:25.370497,123.06,1
08:51:25.370497,123.06,1
08:51:25.370497,123.06,3
08:51:25.370600,123.06,1
08:51:25.370600,123.06,1
08:51:25.370546,123.07,216
08:51:25.370554,123.07,74
08:51:25.370554,123.07,1
08:51:25.839585,123.08,1
08:51:27.841000,123.08,300
08:51:28.064000,123.07,100
08:51:28.151000,123.0799,4000
08:51:28.155000,123.07,15
08:51:28.672000,123.08,15
08:51:29.520000,123.07,100
08:51:30.341575,123.07,97
08:51:30.341575,123.07,4
08:51:30.341575,123.06,100
08:51:30.341575,123.06,1
08:51:30.341575,123.06,5
08:51:30.341575,123.06,50
08:51:30.341575,123.06,1
08:51:30.341575,123.06,50
08:51:30.341575,123.05,1
08:51:30.341575,123.05,1500
08:51:30.341575,123.05,1
08:51:30.341575,123.05,10
08:51:30.341848,123.06,1
08:51:30.342167,123.05,2
08:51:30.342167,123.05,1
08:51:30.342167,123.05,60
08:51:30.342167,123.05,1
08:51:30.342167,123.05,1
08:51:30.342167,123.05,1
08:51:30.341928,123.05,1
08:51:30.342334,123.04,1
08:51:30.342334,123.04,1
08:51:30.342323,123.05,10
08:51:30.342193,123.05,74
08:51:30.343049,123.04,100
08:51:30.900646,123.05,1
08:51:33.684492,123.04,2
08:51:34.467116,123.05,10
08:51:37.476000,123.05,125
08:51:40.090000,123.05,5
08:51:40.673840,123.05,25
08:51:41.873524,123.05,200
08:51:43.240158,123.05,3
08:51:43.240305,123.05,200
08:51:43.479609,123.05,186
08:51:43.479680,123.05,214
08:51:43.882925,123.05,400
08:51:43.883097,123.05,501
08:51:43.883097,123.05,99
08:51:44.470816,123.05,300
08:51:44.544948,123.05,100
08:51:44.554436,123.05,100
08:51:45.559433,123.05,10
08:51:45.599304,123.05,290
08:51:45.662078,123.05,200
08:51:45.662191,123.05,200
08:51:45.662296,123.05,20
08:51:45.662731,123.06,100
08:51:45.662752,123.06,100
08:51:46.962432,123.07,300
08:51:46.962441,123.07,200
08:51:46.962483,123.07,100
08:51:46.962492,123.07,262
08:51:46.962746,123.08,67
08:51:46.962722,123.08,67
08:51:47.062000,123.06,300
08:51:47.101380,123.1,1
08:51:49.063487,123.07,3
08:51:52.706205,123.07,6
08:51:53.362822,123.08,100
08:51:53.362966,123.08,90
08:51:59.123434,123.08,25
08:51:59.125070,123.08,25
08:51:59.132145,123.08,25
08:51:59.145002,123.08,25
08:51:59.197502,123.08,25
08:51:59.226096,123.08,25
08:51:59.277418,123.09,25
08:51:59.277643,123.09,25
08:51:59.277873,123.09,50
08:51:59.278064,123.08,85
08:51:59.294523,123.1,1
08:51:59.294523,123.1,24
08:51:59.372025,123.1,1
08:51:59.372025,123.1,24
08:51:59.414104,123.1,25
08:51:59.455605,123.1,25
08:51:59.785564,123.07,67
08:51:59.785860,123.07,33
08:51:59.865000,123.07,6
08:52:00.003175,123.07,5
08:52:02.339000,123.07,500
08:52:02.460812,123.07,34
08:52:03.255000,123.07,10
08:52:05.758707,123.09,2
08:52:06.867650,123.08,100
08:52:07.036194,123.09,83
08:52:07.036194,123.09,17
08:52:07.333352,123.09,33
08:52:07.335098,123.1,67
08:52:07.335235,123.1,25
08:52:07.793789,123.1,1
08:52:07.793701,123.1,8
08:52:07.793701,123.1,75
08:52:07.793734,123.1,1
08:52:10.159685,123.1,9
08:52:13.608683,123.1,100
08:52:13.608683,123.1,200
08:52:13.608683,123.1,1
08:52:13.608683,123.1,1
08:52:13.608683,123.09,67
08:52:13.608735,123.09,100
08:52:13.613243,123.09,138
08:52:13.613243,123.09,1
08:52:13.613243,123.09,1
08:52:13.613492,123.1,76
08:52:13.613492,123.1,64
08:52:13.805152,123.1,15
08:52:14.018000,123.11,14
08:52:14.570000,123.11,50
08:52:14.979049,123.1,100
08:52:14.979273,123.1,8
08:52:14.979699,123.1,77
08:52:14.979553,123.09,8
08:52:14.979985,123.09,77
08:52:16.194960,123.08,85
08:52:16.194960,123.08,100
08:52:16.194960,123.08,101
08:52:17.596000,123.11,200
08:52:18.314285,123.1,67
08:52:18.314285,123.1,18
08:52:19.358613,123.1,2
08:52:20.695000,123.11,2
08:52:22.300331,123.1,15
08:52:22.300331,123.1,85
08:52:22.300946,123.1,15
08:52:22.300712,123.08,3
08:52:22.301211,123.08,15
08:52:22.927213,123.1,2
08:52:24.935622,123.08,50
08:52:25.217976,123.08,4
08:52:28.035445,123.09,85
08:52:28.042000,123.11,3
08:52:28.559633,123.1,67
08:52:28.559843,123.09,146
08:52:28.559843,123.1,54
08:52:28.562195,123.1,45
08:52:28.646447,123.11,1
08:52:28.646579,123.11,40
08:52:28.671369,123.11,100
08:52:34.021595,123.11,1
08:52:34.021843,123.11,5
08:52:35.967803,123.11,100
08:52:37.458000,123.1,50
08:52:38.791887,123.1,85
08:52:38.791887,123.1,15
08:52:39.681138,123.1,50
08:52:39.690262,123.11,154
08:52:40.291781,123.11,31
08:52:40.291781,123.11,62
08:52:40.291781,123.1,67
08:52:40.292064,123.1,138
08:52:40.292064,123.1,202
08:52:41.334447,123.1,9
08:52:41.434872,123.11,4
08:52:41.435230,123.11,1
08:52:43.114000,123.1,10
08:52:47.797096,123.12,86
08:52:47.797096,123.12,67
08:52:47.797092,123.12,100
08:52:47.797092,123.12,67
08:52:47.798015,123.12,2
08:52:47.798404,123.13,280
08:52:47.798433,123.13,20
08:52:47.798547,123.13,67
08:52:47.798579,123.13,33
08:52:47.896165,123.14,1
08:52:47.897520,123.16,100
08:52:47.897496,123.16,100
08:52:47.898971,123.16,99
08:52:47.970770,123.16,100
08:52:54.578293,123.16,10
08:52:55.115000,123.17,8
08:52:55.291347,123.17,20
08:52:57.800515,123.15,50
08:52:58.997651,123.15,50
08:53:05.510705,123.17,2
08:53:05.510838,123.17,30
08:53:06.097853,123.17,62
08:53:06.097853,123.17,100
08:53:06.099343,123.18,37
08:53:06.099401,123.18,1
08:53:06.099401,123.18,100
08:53:06.961529,123.19,19
08:53:06.961274,123.17,100
08:53:06.961274,123.17,100
08:53:06.961274,123.17,83
08:53:06.961274,123.16,3
08:53:06.961274,123.16,67
08:53:06.961274,123.14,85
08:53:06.961274,123.14,100
08:53:06.961274,123.14,100
08:53:06.961274,123.13,10
08:53:06.961591,123.17,100
08:53:06.961583,123.17,100
08:53:06.962482,123.16,1
08:53:06.962482,123.15,19
08:53:06.962482,123.14,100
08:53:06.962482,123.14,82
08:53:06.962946,123.14,1
08:53:06.963093,123.15,10
08:53:06.963602,123.14,16
08:53:06.965439,123.14,67
08:53:07.211931,123.15,67
08:53:07.211931,123.159,33
08:53:10.595745,123.16,1
08:53:11.028000,123.16,10
08:53:12.631322,123.15,67
08:53:12.631322,123.16,100
08:53:12.631322,123.16,33
08:53:12.631341,123.16,100
08:53:12.631413,123.16,100
08:53:12.631413,123.16,100
08:53:12.631581,123.16,40
08:53:14.163502,123.16,12
08:53:19.042255,123.15,67
08:53:19.042255,123.15,33
08:53:19.042254,123.15,10
08:53:19.042254,123.16,100
08:53:19.042254,123.16,90
08:53:19,123.17,10
08:53:19.653000,123.17,2
08:53:20.487585,123.17,16
08:53:20.522914,123.2,200
08:53:20.522914,123.2,100
08:53:20.523088,123.2,67
08:53:20.523160,123.2,67
08:53:24.438941,123.2,33
08:53:24.438941,123.2,10
08:53:24.440578,123.21,37
08:53:24.440550,123.21,20
08:53:24.440550,123.21,200
08:53:24.486872,123.21,63
08:53:24.486872,123.21,1
08:53:24.486872,123.21,1
08:53:24.486951,123.22,1
08:53:24.486952,123.22,1
08:53:24.487045,123.21,22
08:53:24.487074,123.21,3
08:53:24.493899,123.22,50
08:53:24.495318,123.24,9
08:53:24.495318,123.24,100
08:53:24.495318,123.24,10
08:53:24.495318,123.24,10
08:53:24.495318,123.24,1
08:53:24.495318,123.24,1
08:53:24.497355,123.24,10
08:53:24.497355,123.25,5
08:53:24.497355,123.25,10
08:53:24.498587,123.26,20
08:53:24.498587,123.26,198
08:53:24.498587,123.26,100
08:53:24.498659,123.27,1
08:53:24.498660,123.27,1
08:53:24.498826,123.25,10
08:53:24.499738,123.27,11
08:53:25.789353,123.25,50
08:53:28.061479,123.24,83
08:53:28.061479,123.24,100
08:53:28.061479,123.24,67
08:53:28.061895,123.24,10
08:53:28.061895,123.24,100
08:53:28.061783,123.24,96
08:53:28.061796,123.24,100
08:53:30.239000,123.23,10
08:53:30.373299,123.23,100
08:53:30.373358,123.23,100
08:53:30.373372,123.23,100
08:53:30.641000,123.23,20
08:53:32.054243,123.25,100
08:53:32.054243,123.25,100
08:53:32.054243,123.25,67
08:53:32.054243,123.25,67
08:53:32.054243,123.25,1
08:53:32.054243,123.25,1
08:53:32.054261,123.25,100
08:53:32.056513,123.26,100
08:53:32.056554,123.26,100
08:53:32.058134,123.27,89
08:53:32.059203,123.29,175
08:53:32.098009,123.28,10
08:53:32.098009,123.28,10
08:53:32.098009,123.3,2
08:53:32.098009,123.3,5
08:53:32.098009,123.3,10
08:53:32.098009,123.31,5
08:53:32.098009,123.31,4
08:53:32.098009,123.31,71
08:53:32.097859,123.28,4
08:53:32.098055,123.27,4
08:53:32.098055,123.29,300
08:53:32.098055,123.29,10
08:53:32.098055,123.29,10
08:53:32.098417,123.3,1
08:53:32.098420,123.29,1
08:53:32.099198,123.29,98
08:53:32.099198,123.29,1
08:53:32.099198,123.29,1
08:53:32.101539,123.33,50
08:53:32.101539,123.33,5
08:53:32.314280,123.28,5
08:53:33.966386,123.3,1
08:53:33.966386,123.3,1
08:53:33.966142,123.28,78
08:53:34.831793,123.26,100
08:53:34.831792,123.26,100
08:53:34.831997,123.26,19
08:53:34.908000,123.26,1
08:53:35.267312,123.29,125
08:53:35.267312,123.29,75
08:53:37.918347,123.28,200
08:53:37.918347,123.28,67
08:53:37.916000,123.28,370
08:53:37.920171,123.27,100
08:53:37.921454,123.27,100
08:53:37.921503,123.27,80
08:53:37.921494,123.27,83
08:53:39.728313,123.26,100
08:53:39.728313,123.26,100
08:53:39.728792,123.26,67
08:53:39.728651,123.26,64
08:53:39.729015,123.26,33
08:53:39.729017,123.26,100
08:53:41.275000,123.24,100
08:53:41.593000,123.24,100
08:53:43.876805,123.24,2
08:53:45.845000,123.26,572
08:53:49.125000,123.26,100
08:53:49.473000,123.26,100
08:53:49.946000,123.26,100
08:53:50.418000,123.26,100
08:53:50.517000,123.26,2
08:53:50.597000,123.26,3
08:53:50.921000,123.26,100
08:53:51.194447,123.26,100
08:53:51.194447,123.26,29
08:53:51.194447,123.26,67
08:53:53.206658,123.26,4
08:53:53.948000,123.24,9
08:53:55.003379,123.26,1
08:53:57.538228,123.24,81
08:53:58.662213,123.24,55
08:53:59.630279,123.24,83
08:53:59.630279,123.23,10
08:53:59.630279,123.23,10
08:53:59.630488,123.24,8
08:53:59.630584,123.24,126
08:53:59.630768,123.23,8
08:53:59.765000,123.23,100
08:54:01.136142,123.22,67
08:54:01.136142,123.22,33
08:54:01.442975,123.22,10
08:54:01.445000,123.21,90
08:54:01.929737,123.23,100
08:54:01.965526,123.24,1
08:54:01.965526,123.24,2
08:54:03.000188,123.25,50
08:54:03.000188,123.25,10
08:54:03.000188,123.26,10
08:54:06.924000,123.26,5
08:54:07.950492,123.23,6
08:54:08.314493,123.25,15
08:54:12.206472,123.25,25
08:54:12.284329,123.25,25
08:54:17.279000,123.24,125
08:54:17.537000,123.25,4
08:54:18.873183,123.25,2
08:54:20.538210,123.24,100
08:54:20.538361,123.24,79
08:54:20.537000,123.24,151
08:54:22.714951,123.24,100
08:54:23.814980,123.23,2
08:54:23.816239,123.24,13
08:54:23.816361,123.24,125
08:54:25.139534,123.23,10
08:54:25.140000,123.22,40
08:54:25.499253,123.24,200
08:54:25.499386,123.24,10
08:54:26.162000,123.24,10
08:54:29.015000,123.24,1
08:54:34.974980,123.23,6
08:54:35.848584,123.24,5
08:54:36.645877,123.23,79
08:54:36.645877,123.22,21
08:54:36.646165,123.23,100
08:54:37.275684,123.23,20
08:54:43.619000,123.22,100
08:54:43.946363,123.22,1
08:54:43.946380,123.22,99
08:54:44.231000,123.22,100
08:54:45.418603,123.23,10
08:54:45.419039,123.23,15
08:54:45.678214,123.22,95
08:54:45.678214,123.22,5
08:54:45.678777,123.22,62
08:54:45.679551,123.22,45
08:54:45.993518,123.21,1
08:54:46.535357,123.2,1
08:54:46.536991,123.2,25
08:54:53.700000,123.19,100
08:54:54.559695,123.17,1
08:54:54.559695,123.15,1
08:54:54.559695,123.15,1
08:54:54.559695,123.15,67
08:54:54.559695,123.15,30
08:54:54.559868,123.18,1
08:54:54.907903,123.15,1
08:54:54.907903,123.15,37
08:54:54.908048,123.17,1
08:54:55.238438,123.15,4
08:54:55.574864,123.15,1
08:54:55.575000,123.14,99
08:54:55.776863,123.15,58
08:54:55.776863,123.15,42
08:54:55.952000,123.14,100
08:54:56.225000,123.14,100
08:54:56.365682,123.19,1
08:54:56.545000,123.14,100
08:54:56.939000,123.14,100
08:54:57.212000,123.14,100
08:54:57.251814,123.14,1
08:54:57.251814,123.14,79
08:54:57.251814,123.14,1
08:54:57.251814,123.14,67
08:54:57.252096,123.14,152
08:54:57.533000,123.14,100
08:54:57.784266,123.19,1
08:54:57.890000,123.14,100
08:54:58.179000,123.14,100
08:54:58.507000,123.14,100
08:54:58.821264,123.14,100
08:54:59.130000,123.14,100
08:54:59.454410,123.14,100
08:54:59.769000,123.14,100
08:55:00.103296,123.14,400
08:55:00.104764,123.14,1
08:55:00.104764,123.14,1
08:55:00.104675,123.14,1248
08:55:00.104675,123.14,20
08:55:00.134675,123.13,8
08:55:00.404349,123.12,25
08:55:00.417141,123.12,45
08:55:00.714251,123.12,1
08:55:00.793838,123.12,29
08:55:00.793838,123.12,71
08:55:02.611498,123.12,5
08:55:02.660825,123.12,10
08:55:02.839742,123.12,10
08:55:03.665942,123.12,9
08:55:04.223000,123.16,4
08:55:04.330601,123.11,2
08:55:04.330601,123.11,10
08:55:04.330601,123.11,10
08:55:04.330601,123.1,1
08:55:04.330601,123.1,1
08:55:04.330601,123.1,100
08:55:04.330601,123.1,100
08:55:04.330601,123.1,276
08:55:05.631919,123.13,67
08:55:05.631919,123.13,33
08:55:05.945620,123.13,67
08:55:10.638565,123.16,40
08:55:10.638921,123.16,67
08:55:10.639866,123.18,5
08:55:13.239665,123.13,100
08:55:13.239665,123.13,100
08:55:14.200853,123.16,10
08:55:14.200853,123.16,10
08:55:14.200853,123.17,67
08:55:14.200731,123.15,10
08:55:14.200731,123.15,10
08:55:14.200729,123.15,10
08:55:14.200729,123.15,10
08:55:14.200839,123.15,10
08:55:14.200839,123.16,67
08:55:14.200958,123.17,67
08:55:14.201071,123.15,10
08:55:14.201071,123.15,10
08:55:14.201071,123.16,67
08:55:14.201842,123.179,100
08:55:14.201722,123.179,100
08:55:14.202000,123.18,42
08:55:14.204000,123.1799,900
08:55:14.203000,123.1799,2500
08:55:16.093917,123.15,67
08:55:16.093917,123.14,20
08:55:16.093917,123.13,2
08:55:16.093917,123.13,67
08:55:16.093674,123.14,67
08:55:16.093674,123.12,67
08:55:16.093674,123.11,10
08:55:16.093674,123.11,100
08:55:16.093674,123.11,10
08:55:16.093738,123.11,22
08:55:16.093743,123.11,67
08:55:16.093750,123.11,20
08:55:16.094009,123.11,137
08:55:16.114904,123.14,67
08:55:16.114904,123.15,67
08:55:16.244512,123.15,1
08:55:16.721848,123.12,1
08:55:16.721848,123.1,1
08:55:16.721848,123.1,50
08:55:16.721848,123.1,1
08:55:16.721848,123.1,100
08:55:16.721848,123.1,47
08:55:16.722100,123.1,5
08:55:16.722100,123.1,15
08:55:16.722100,123.1,1
08:55:16.722100,123.1,279
08:55:17.467000,123.14,400
08:55:17.917052,123.14,15
08:55:18.048999,123.1,79
08:55:18.048999,123.1,100
08:55:18.048999,123.1,21
