04:33:55,1621931635240,17.01,BTX
04:33:55,1621931635368,17.15,BTX
04:33:55,1621931635418,20.09,GOTU
04:33:55,1621931635418,20.08,GOTU
04:33:55,1621931635418,20.08,GOTU
04:33:55,1621931635521,129.2,FUTU
04:33:55,1621931635889,192.24,BIDU
04:33:55,1621931635895,26.18,SPCE
04:33:55,1621931635949,36.42,NIO
04:33:55,1621931635949,36.42,NIO
04:33:55,1621931635949,36.42,NIO
04:33:55,1621931635949,36.42,NIO
04:33:55,1621931635970,36.42,NIO
04:33:55,1621931635985,26.18,SPCE
04:33:56,1621931636237,49.66,BEKE
04:33:56,1621931636237,49.62,BEKE
04:33:56,1621931636240,49.6,BEKE
04:33:56,1621931636292,49.6,BEKE
04:33:56,1621931636372,26.18,SPCE
04:33:56,1621931636460,6.67,SFT
04:33:56,1621931636588,49.6,BEKE
04:33:56,1621931636770,89.01,TNA
04:33:56,1621931636836,10.575332,MTEST.A
04:33:56,1621931636840,49.6,BEKE
04:33:56,1621931636971,26.18,SPCE
04:33:57,1621931637075,26.18,SPCE
04:33:57,1621931637174,12.752296,ATEST.A
04:33:57,1621931637274,49.6,BEKE
04:33:57,1621931637348,26.18,SPCE
04:33:57,1621931637427,25.53,QS
04:33:57,1621931637575,49.6,BEKE
04:33:57,1621931637576,49.79,BEKE
04:33:57,1621931637577,49.8,BEKE
04:33:57,1621931637577,49.9,BEKE
04:33:57,1621931637578,49.79,BEKE
04:33:57,1621931637578,49.82,BEKE
04:33:57,1621931637578,49.86,BEKE
04:33:57,1621931637579,49.86,BEKE
04:33:57,1621931637892,37.27,SOXL
04:33:57,1621931637892,37.27,SOXL
04:33:57,1621931637892,37.27,SOXL
04:33:58,1621931638098,26.18,SPCE
04:33:58,1621931638100,26.18,SPCE
04:33:58,1621931638100,26.18,SPCE
04:33:58,1621931638100,26.18,SPCE
04:33:58,1621931638100,26.18,SPCE
04:33:58,1621931638169,73.07,JD
04:33:58,1621931638363,49.86,BEKE
04:33:58,1621931638695,38.6,TAL
04:33:58,1621931638695,38.6,TAL
04:33:58,1621931638696,38.65,TAL
04:33:58,1621931638696,38.61,TAL
04:33:58,1621931638908,1.05,METX
04:33:58,1621931638943,49.86,BEKE
04:33:59,1621931639102,26.18,SPCE
04:33:59,1621931639102,26.18,SPCE
04:33:59,1621931639102,26.12,SPCE
04:33:59,1621931639240,73.07,JD
04:33:59,1621931639405,129.23,FUTU
04:33:59,1621931639458,21.79,LAZR
04:33:59,1621931639470,4.07,UVXY
04:33:59,1621931639560,612.83,TSLA
04:33:59,1621931639654,10.51,EDU
04:33:59,1621931639654,10.51,EDU
04:33:59,1621931639654,10.51,EDU
04:34:00,1621931640146,49.84,BEKE
04:34:00,1621931640146,49.83,BEKE
04:34:00,1621931640435,73.07,JD
04:34:00,1621931640450,13.73,MOXC
04:34:00,1621931640498,49.7,BEKE
04:34:00,1621931640498,49.62,BEKE
04:34:00,1621931640498,49.6,BEKE
04:34:00,1621931640498,49.6,BEKE
04:34:00,1621931640498,49.6,BEKE
04:34:00,1621931640828,7.65,CAN
04:34:00,1621931640828,7.65,CAN
04:34:00,1621931640828,7.65,CAN
04:34:00,1621931640866,14.825921,PTEST.A
04:34:00,1621931640906,73.07,JD
04:34:00,1621931640906,73.07,JD
04:34:01,1621931641011,28.83,FNGU
04:34:01,1621931641523,46.14,FXI
04:34:01,1621931641562,73.07,JD
04:34:01,1621931641766,19.75,CCIV
04:34:01,1621931641766,19.75,CCIV
04:34:01,1621931641766,19.75,CCIV
04:34:01,1621931641766,19.75,CCIV
04:34:01,1621931641766,19.75,CCIV
04:34:01,1621931641816,133.6,QCOM
04:34:01,1621931641817,133.65,QCOM
04:34:01,1621931641995,17.98,TIGR
04:34:01,1621931641995,17.98,TIGR
04:34:02,1621931642260,138.43,TLT
04:34:02,1621931642364,0.7399,SNDL
04:34:02,1621931642405,48.59,DKNG
04:34:02,1621931642455,669.59,ASML
04:34:02,1621931642545,129.25,FUTU
04:34:02,1621931642545,129.25,FUTU
04:34:02,1621931642565,9.57,JZXN
04:34:02,1621931642653,612.66,TSLA
04:34:02,1621931642859,8.4,CX
04:34:03,1621931643073,49.8,BEKE
04:34:03,1621931643073,49.86,BEKE
04:34:03,1621931643073,49.8,BEKE
04:34:03,1621931643103,13.010263,PTEST.A
04:34:03,1621931643113,20.19,HGEN
04:34:03,1621931643369,89.83,RBLX
04:34:03,1621931643369,89.98,RBLX
04:34:03,1621931643542,24.7,GOLD
04:34:03,1621931643610,192.21,BIDU
04:34:03,1621931643649,7.65,CAN
04:34:04,1621931644158,5.05,EZGO
04:34:04,1621931644648,26.12,SPCE
04:34:04,1621931644752,129.25,FUTU
04:34:04,1621931644928,13.779659,CTEST.A
04:34:05,1621931645224,49.8,BEKE
04:34:05,1621931645224,49.8,BEKE
04:34:05,1621931645317,49.8,BEKE
04:34:05,1621931645325,10.51,EDU
04:34:05,1621931645607,26.03,CLOU
04:34:05,1621931645762,49.79,BEKE
04:34:05,1621931645765,49.8,BEKE
04:34:05,1621931645784,23.84,CHPT
04:34:05,1621931645881,0.738,SNDL
04:34:05,1621931645881,0.7383,SNDL
04:34:05,1621931645913,13.89,AMC
04:34:05,1621931645913,13.89,AMC
04:34:05,1621931645913,13.89,AMC
04:34:05,1621931645913,13.89,AMC
04:34:05,1621931645913,13.89,AMC
04:34:05,1621931645950,26.12,SPCE
04:34:06,1621931646052,11.02,SCPS
04:34:06,1621931646314,49.8,BEKE
04:34:06,1621931646488,18.41,VOD
04:34:06,1621931646488,18.41,VOD
04:34:06,1621931646701,612.83,TSLA
04:34:06,1621931646837,13.693014,ATEST.A
04:34:06,1621931646931,49.8,BEKE
04:34:07,1621931647245,49.8,BEKE
04:34:07,1621931647305,19.75,CCIV
04:34:07,1621931647397,17.98,TIGR
04:34:07,1621931647399,17.98,TIGR
04:34:07,1621931647549,9.59,JZXN
04:34:07,1621931647600,21.97,FUBO
04:34:07,1621931647600,21.97,FUBO
04:34:07,1621931647600,21.97,FUBO
04:34:07,1621931647745,24.99,ATEST
04:34:07,1621931647799,89.82,RBLX
04:34:08,1621931648012,15.5,TME
04:34:08,1621931648346,9.58,JZXN
04:34:08,1621931648363,49.8,BEKE
04:34:08,1621931648363,49.8,BEKE
04:34:08,1621931648895,49.8,BEKE
04:34:09,1621931649184,23.1,AAL
04:34:09,1621931649220,9.58,JZXN
04:34:09,1621931649254,4.02,OBLN
04:34:09,1621931649254,4.01,OBLN
04:34:09,1621931649257,4.03,OBLN
04:34:09,1621931649257,4.01,OBLN
04:34:09,1621931649260,4.01,OBLN
